1,1,1,1,1,1,1,0.83758,1,1,1,1,1,1,1,0.73575,0.48632,0.87591,1,1,1,1,1,1,1,0.98839,0.6276,0.52315,0.93081,1,1,1,1,1,1,0.69116,0.27488,1,0.40619,0,0,1,1,0,0.17461,0.36781,0.19708,0.76058,1,1,1,1,1,1,1,1,1,0,0,0.40738,0.98345,1,0,0.2597,0.65815,1,1,0.15748,0,0.73423,0.78543,0.93457,0.49125,0.32225,0,0,0.23097,0.2355,0,0,0,0,0,0.36869,0,0.41541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23234,0,0,0,0,0.22747,0,0,0,0.2287,0,0,0,0,0,0.13259,0,0,0,0,0,0,0,0,0,0,0.14747,0.29814,0.44852,0,0,0.17389,0.46054,0.30036,0.24451,0.20194,0,0,0,0,0.20186,0.12573,0.13083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.62217,0.75664,1,1,1,1,1,1,1,1,1,0.52313,0.89441,1,1,1,1,1,1,0.77349,1,0.13138,0,0,0.51059,0.47447,0,0,0,0,0.22804,0.61132,0.84798,0.71805,1,1,1,1,1,1,0,0,0,0.51357,0.58117,0,0,0.21772,1,1,0,0,0.60544,0.72148,0.93424,0.68681,0.60391,0.20913,0.22591,0.20462,0.27398,0,0.17308,0,0,0,0.77917,0,0.52161,0,0,0,0,0,0,0,0.12934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77152,0.13944,0,0.20133,0,0.76352,0.21069,0,0,0.75935,0.17595,0,0,0,0,0.46395,0,0,0,0.13645,0,0,0,0,0,0,0,0,0.21561,0,0,0,0.1812,0.14518,0.14978,0.13601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,1,0.40739,1,1,1,1,1,1,0.83083,0.36994,0.19273,1,1,1,1,1,1,1,1,0.74511,0.31049,0.24728,1,1,1,1,1,1,1,0.54949,0.18854,1,0.46261,0,0,1,1,0.17667,0.32585,0.64291,0.28904,1,1,1,1,1,1,1,1,1,1,0,0.23526,0.94582,1,1,0.18465,0.81971,1,1,1,0.19468,0,1,1,1,0.65953,0.4025,0,0,0.63363,0.51655,0.14418,0.13086,0,0.23937,0,0.28768,0,0.6796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.52125,0.90715,1,0.15807,0.29134,0.63056,1,0.90703,0.81057,0.63539,0,0,0.20153,0.36234,0.71915,0.47448,0.47257,0.17922,0.24496,0.16452,0.24687,0,0.1558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24405,0.13411,0.18372,0.20217,0,0,0,0,0,0,0
1,1,1,1,1,1,1,0.85444,1,1,1,1,1,1,1,0.81208,0.52427,1,1,1,1,1,1,1,1,1,0.74387,0.66639,1,1,1,1,1,1,1,0.92722,0.46714,1,0.21959,0,0,0.75504,0.80982,0,0.13856,0.24774,0.1393,0.75624,1,1,1,1,1,1,1,1,1,0,0,0.50272,1,1,0,0.38315,0.82292,1,1,0,0,1,1,1,0.8592,0.66108,0.19405,0.16354,0.58903,0.60145,0.19115,0.20558,0,0.23899,0,0.63631,0,0.8044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2153,0,0,0,0,0.23229,0,0,0,0.25,0,0,0,0,0,0.16224,0,0,0,0,0,0,0,0,0,0,0.19842,0.51934,0.78387,0,0.12621,0.2479,0.72107,0.59931,0.57637,0.4796,0,0,0,0.16466,0.37286,0.23246,0.24469,0,0.14596,0,0.18784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.87723,0.93775,1,1,1,1,1,1,1,1,1,0.69805,1,1,1,1,1,1,1,0.97927,1,0,0,0,0.31413,0.31678,0,0,0,0,0.22213,0.51772,0.71571,0.70616,0.9897,1,1,1,1,1,0,0,0.13796,0.64217,0.6523,0,0,0.25356,1,1,0,0,0.90463,1,1,1,0.92381,0.42376,0.43067,0.42867,0.60904,0.22619,0.34324,0,0.20826,0,1,0,0.85814,0,0,0,0,0,0,0,0.20647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.73005,0,0,0.19227,0,0.79039,0.21305,0,0,0.83746,0.19321,0,0,0,0,0.56608,0.155,0,0,0.18399,0,0,0,0,0,0,0,0.16161,0.38591,0,0,0,0.23944,0.21461,0.23275,0.23034,0,0,0,0,0.1271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.30029,0.24904,0.67365,1,1,1,1,1,1,1,1,0.16809,0.54271,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.17142,0.1483,0.24499,0.43287,0.79998,0.34496,0.708,0.98441,0,0,0,0.13692,0.1316,0,0,0,0.68222,1,0,0,0.45218,0.64785,0.92892,0.99875,1,0.71788,0.89179,0.18781,0.42416,0.21427,0.46586,0.1814,0,0.16044,1,0,0.71103,0,0,0,0.50943,0.17511,0,0,0.64603,0.24949,0,0,0,0.21358,0.15286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.58816,0,0.83189,0.23246,1,0.9028,0.15674,0,1,0.83875,0.57704,0,0.23508,0,1,0.68961,0,0,0.74232,0.24464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,1,1,0.8066,1,1,1,1,1,1,1,1,0.1759,0.1474,0.37059,0.98236,1,1,1,1,1,1,1,0,0.26187,0.76009,1,0.96399,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13866,0.20766,0.48238,0.17411,0.38509,0.66224,0,0,0,0,0,0,0,0,0.38443,1,0,0,0.23882,0.42998,0.72443,0.90394,1,0.7711,1,0,0.28098,0.18756,0.44602,0.19645,0,0.15518,1,0,0.57589,0,0,0,0.75272,0.28679,0,0,0.82179,0.46308,0.17283,0,0,0.28684,0.21741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.89652,0,1,0.51516,1,1,0.29228,0,1,1,0.89906,0.15304,0.52589,0.17711,1,0.9839,0.18692,0.2238,1,0.52087,0.14688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.83758,1,0.40739,0.85444,1,1,1,1,0.20526,0.48699,0.84508,1,1,1,1,1,1,0,0,0,0.34688,0.8009,1,1,1,1,1,1,0,0,0.22099,0.57708,0.4188,0.94425,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14924,0,0,0,0,0,0,0,0,0,0.41863,0,0,0,0.13361,0.23743,0.58344,0.82212,0.76303,1,0,0.13074,0,0.29649,0.19839,0,0,1,0,0.23107,0,0,0,1,0.82889,0.45429,0.24695,1,0.87026,0.51298,0.22625,0.16521,0.52288,0.51396,0.23038,0,0.1959,0.14252,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.35596,1,1,1,1,1,0.43779,1,1,1,0.67362,1,0.74469,1,1,0.75071,0.83875,1,1,0.5862,0.38479,0.43779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,0.8066,0.20526,1,1,1,1,1,0.91027,0.62667,0.22134,0,1,1,1,1,1,1,1,1,0.66735,0.22304,0.21618,1,1,1,1,1,1,1,0.60742,0.18989,1,0.16875,0,0,0.51911,0.70956,0,0.21409,0.40767,0.1599,1,1,1,1,1,1,1,1,1,1,0,0.36923,1,1,1,0.26101,1,1,1,1,0,0,1,1,1,1,0.73093,0.18774,0,1,1,0.45704,0.29866,0,0.88181,0.14086,0.43406,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21495,0.88026,1,1,0.3993,0.71608,1,1,1,1,1,0.18624,0.25801,0.60931,0.91576,1,1,1,0.626,0.90025,0.69751,0.96927,0.49324,0.57921,0.49216,0.24352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1595,0,0,0,0,0.19866,0.19784,0,0,0.51739,0.45364,0.20753,0.17316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31115,0.6229,0.40375,0.2575,0.16929,0,0.20998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24295,0,0.13473,0.1685,0,0,0,0,0,0,0
1,1,1,1,1,1,1,0.48699,1,1,1,1,1,1,0.96796,0.50235,0.22767,1,1,1,1,1,1,1,1,0.95224,0.47956,0.4365,1,1,1,1,1,1,1,0.8206,0.30802,1,0.19462,0,0,0.64132,0.77362,0,0.18192,0.34366,0.15286,0.99514,1,1,1,1,1,1,1,1,1,0,0.19704,0.86381,1,1,0.15395,0.77572,1,1,1,0,0,1,1,1,1,0.7721,0.21201,0.14602,1,0.92816,0.34048,0.27985,0,0.62135,0,0.59404,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.52015,0.99711,1,0.17049,0.3299,0.72426,1,1,1,0.97948,0,0,0.23213,0.4907,0.88071,0.72161,0.75622,0.23093,0.46072,0.26698,0.5704,0.19101,0.21408,0.18411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20549,0.19073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18093,0.27874,0.18337,0.15293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17769,0,0,0,0,0,0,0,0,0,0
